feature,direct_success,reverse_expert,middle_expert,outside_expert,overlap_expert,physics_command,futures_expert,mean_importance
legacy_batter_success_shrink_50,0.07062841020777337,0.033804067654914574,0.42089065645208096,0.10777079775400104,0.6057077509967773,0.0,1.2859160292914427,0.36067395890814147
recent_f_prior,0.0,0.0949289045924708,1.7153083749372788,0.0,0.681460904213923,0.0,0.0,0.35595688339195325
pitcher_relative_to_f_prior,0.0,1.115470412703688,0.9517376413254831,0.2023077296638537,0.20524252752795594,0.0,0.0,0.3535369016029973
eb_reverse_middle_pitcher_n,0.0,0.31517105912858445,0.5467987694042514,0.12896413471193285,0.29517204574212963,0.4273741763792735,0.7385057658779554,0.3502837073205896
home_win_expectancy,0.0,0.05399629880266289,0.09745772876023377,0.0739343537484045,0.5989649669203259,0.0,1.6227408573520483,0.34958488651195363
inning,0.18977663194697655,0.0,0.0,0.036937773395684374,1.371513495020486,0.8201616278252328,0.0,0.34548421831262566
eb_reverse_middle_pitcher_game_type_n,0.0,0.2692951476428817,0.1789469498885291,0.6948812702898675,0.26710618665807,0.6950960827109195,0.28353046971352164,0.3412651581291128
batter_success_shrink_200,0.0,0.0,0.368689012465113,0.07905186565358548,0.9221052515105265,0.0,0.9706410171398153,0.3343553066812915
li,0.12586908133846653,0.1273895620866206,0.0,0.4386386640864549,0.10363422210781953,0.5978160760276193,0.8664852742493288,0.3228332685566157
pitcher_success_prev1_minus_prev5,0.0,0.1363986840593339,0.3494710983532063,0.09818419281225782,0.5971748928533911,0.0,1.0311209931046468,0.31604998016897656
pitcher_reliability_1000,0.31951836349372215,0.3052041986633885,0.12081781478425502,0.6396488651437703,0.19057196053174094,0.0,0.6200707071857489,0.3136902728289465
inning_x_score_diff,0.0,0.038396911231345934,0.936684038006214,0.5035801686251951,0.1617751855545149,0.0,0.5304882597793836,0.31013208045666474
recent_success_relative,0.0,0.9111154434461731,0.05658210323804279,0.14042722925423415,0.7586859050876631,0.0,0.28512087377510076,0.3074187935430306
asof_pitcher_prev3_game_success_rate,1.346945937526274,0.1752052532085322,0.09308314995631967,0.0,0.24617954746806284,0.0,0.25907307083125924,0.30292670842720687
eb_reverse_pitcher,0.0,0.45640948905156353,0.12356148983194795,0.28783219305664937,0.31807073899030414,0.17417232687365275,0.7265759513649473,0.2980888841670093
expected_induced_vert_break_std,0.0,0.14723100204332557,0.13475540128579908,0.3325637349483778,0.41817535236294273,0.380829833902108,0.6427404829075571,0.2937565439214444
pitcher_relative_game_type_success,0.0,0.47111235703866156,0.07217427944186643,0.0,0.42536348186310335,0.0,1.0766467188295128,0.2921852624533063
expected_zone_speed_iqr,0.0,0.0724017624647806,0.31214177836122076,0.1090361602666247,0.10811448789140451,0.059041836761070936,1.2950227174535416,0.2793941061712347
